node_id,name,latitude,longitude,type,usage,voltage_kv,capacity_mw,age_years,urban,last_maintenance_months,maintenance_quality,risk_tier,load_mean,load_std,load_max,load_min,load_trend,temp_mean,temp_max,voltage_dev_mean,voltage_dev_max,voltage_spikes,utilization_rate,load_variability,overload_risk,load_range,degree,maintenance_quality_encoded,maintenance_risk,age_bucket,age_load_interaction,voltage_load_interaction,age_maintenance_interaction,volatility_maintenance_interaction,stress_duration_pct,raw_risk_score,normalized_risk_score,risk_score,has_failure
1009,Node_1009,21.302812156887537,79.48366355775897,distribution,industrial,33,149.2663492229795,21,rural,7,good,medium,0.38580588230677326,0.14617671960548712,0.710954986296424,0.12250355442035565,-0.001730213091196347,0.5207661357326869,0.9367744529428177,0.01205010904788469,0.051129692686948634,5,0.38580588230677326,0.3788857231666881,0.710954986296424,0.5884514318760683,4,2,0.2916666666666667,1,0.2653649210833679,0.03635090996358994,6.125,0.11050833592361738,0.0,60.76035705759226,0.20803718651923472,0.46623912472424406,0
1010,Node_1010,21.285464266789845,79.00392789927953,generation,industrial,220,158.682182003879,10,suburban,7,average,low,0.29700233116857677,0.10972437927061165,0.5574993012717703,0.10299591831409047,-0.0012996178948585485,0.5213963817967124,0.8847192159352602,0.013876516235610687,0.046240697865662025,5,0.29700233116857677,0.3694382108069117,0.5574993012717703,0.4545033829576798,4,1,0.2916666666666667,0,0.07770136772962802,0.02577915675042562,2.916666666666667,0.10775281148534925,0.0,46.70992676273252,0.11169447834989633,0.3553462592010334,0
1011,Node_1011,21.245395662260158,79.5535484466763,distribution,residential,11,103.70569778830034,23,rural,29,poor,critical,0.6769922350765256,0.18006424766587342,1.0,0.29968797870199,9.031868897347746e-05,0.5262766146008155,0.9002033012724796,0.023204679160273505,0.09430885383074446,25,0.6769922350765256,0.2659764357106455,1.0,0.7003120212980101,3,0,1.0,1,0.575,0.09430885383074446,23.0,0.2659764357106455,0.16666666666666666,112.99600834447736,0.5662129862887845,0.6854290231545255,1
1012,Node_1012,20.76350306227515,79.5346028250221,distribution,residential,33,15.929371124299855,26,rural,11,good,high,0.7223878255156274,0.15978272866363996,1.0,0.35073492205389084,-4.6751777765039046e-05,0.5213666048979317,0.9217336388489703,0.01650081858181868,0.10515237477768506,14,0.7223878255156274,0.22118660065040469,1.0,0.6492650779461091,7,2,0.4583333333333333,2,0.65,0.10515237477768506,11.916666666666666,0.10137719196476881,0.24404761904761904,104.41335977365152,0.5073624323038598,0.621874646109751,1
1013,Node_1013,21.104213831792197,79.52115604214208,transmission,industrial,400,395.61974590558333,7,rural,5,good,low,0.435135340553745,0.15811529488262627,0.72150291366421,0.14803134695916909,-0.0019253229192505562,0.5268706434157042,0.8843409170026624,0.013314797634187763,0.05603538390218447,1,0.435135340553745,0.36336954684458717,0.72150291366421,0.573471566705041,6,2,0.20833333333333334,0,0.09109912952454029,0.04042969275371867,1.4583333333333335,0.07570198892595566,0.0,53.02892007755245,0.15502332423416923,0.38215803443486773,0
1014,Node_1014,21.201522869124894,79.19482225180958,distribution,industrial,11,143.45024427086608,34,urban,20,average,medium,0.39975597157326337,0.14570981239441433,0.7223961342901215,0.13448755223350262,-0.0017836442758212318,0.5223980439573537,0.8694496567585906,0.014650516089911964,0.05046863531589422,3,0.39975597157326337,0.3644959882024475,0.7223961342901215,0.5879085820566189,3,1,0.8333333333333334,2,0.44357774861171456,0.036458347055099885,28.333333333333336,0.30374665683537294,0.0,83.73636647328628,0.3655818967934817,0.6189207836756763,0
1015,Node_1015,21.623235664668798,79.57204117166921,distribution,residential,11,136.76453151159242,36,suburban,19,poor,high,0.7081502918679062,0.16411718902410305,1.0,0.2400948977337065,0.0001794593240098039,0.5277413231806818,0.8817477390924516,0.024627714381934975,0.09087702463804805,29,0.7081502918679062,0.2317544159118986,1.0,0.7599051022662935,3,0,0.7916666666666666,3,0.9,0.09087702463804805,28.5,0.18347224593025305,0.19642857142857142,138.67219129137726,0.742272576539249,0.7171312650355793,1
1016,Node_1016,20.701688268253076,78.82150228755829,distribution,residential,132,133.75895701013724,14,suburban,8,good,low,0.379059136694142,0.075018633045614,0.6025453586753905,0.2197339768832988,3.065109972701771e-05,0.5256706878513755,0.893812297059599,0.012759606868791322,0.043556548800051255,1,0.379059136694142,0.19790694347304957,0.6025453586753905,0.38281138179209173,3,2,0.3333333333333333,0,0.12707131824143925,0.026244796319389033,4.666666666666666,0.06596898115768318,0.0,44.29518880742204,0.09513680792616468,0.369112070549158,0
1017,Node_1017,21.171343736459722,79.14287852543494,distribution,residential,132,100.09496696000232,20,urban,6,average,medium,0.558879064967062,0.13718063689514792,1.0,0.2908262674341514,0.00015936778636795387,0.5233272206903276,0.8449707644957134,0.013639528138624239,0.053510395127585576,4,0.558879064967062,0.24545630716535355,1.0,0.7091737325658486,4,1,0.25,1,0.5,0.053510395127585576,5.0,0.06136407679133839,0.02976190476190476,73.0580066671093,0.29236121380058605,0.5230339352670059,0
1018,Node_1018,20.961592716335822,78.7728946294942,distribution,residential,132,131.89302686662583,30,rural,10,good,high,0.6057503763292944,0.15730402186533143,1.0,0.2411675130488746,0.0002059050128048856,0.5229772967176569,0.8819648318288208,0.012382274218719666,0.04323162985401151,1,0.6057503763292944,0.2596841344687575,1.0,0.7588324869511254,3,2,0.4166666666666667,2,0.75,0.04323162985401151,12.5,0.10820172269531562,0.06547619047619048,89.42946887870212,0.4046190573723857,0.5968285581179048,0
1019,Node_1019,20.87099652822525,79.00157429587502,distribution,residential,11,13.626183047056191,7,rural,5,good,low,0.336010864296105,0.06689280433161307,0.5514956740923684,0.1834811295090638,6.996765093613005e-05,0.5249599798930205,0.8928646764378004,0.012371286890978576,0.04438304814954753,1,0.336010864296105,0.19907869762796496,0.5514956740923684,0.3680145445833046,7,2,0.20833333333333334,0,0.05322580874495428,0.02447705905750876,1.4583333333333335,0.0414747286724927,0.0,35.68760411823848,0.03611526891634067,0.2977975806893921,0
1020,Node_1020,20.837942848696557,78.8089035205509,distribution,residential,132,103.93922748396425,21,urban,14,average,medium,0.5390365419775135,0.12776091442261173,0.9102701420348898,0.25005322060161234,-0.00014334780991004273,0.5247021755505793,0.9205071129093594,0.014199071459732648,0.057094417813036036,5,0.5390365419775135,0.23701672791454922,0.9102701420348898,0.6602169214332774,3,1,0.5833333333333334,1,0.43501065902711467,0.05197134381207165,12.25,0.13825975795015372,0.017857142857142856,76.92163555766398,0.31885381672204344,0.5529642748556604,0
1021,Node_1021,21.543666931942003,78.98741487438642,distribution,residential,11,138.47087120306023,17,suburban,4,average,low,0.48962274847026876,0.10612134985657005,0.7477737069147743,0.262214534456027,8.994635750739311e-05,0.5232590508519993,0.9038220719060507,0.013386885595198874,0.05708888539432595,5,0.48962274847026876,0.2167406098828436,0.7477737069147743,0.4855591724587473,5,1,0.16666666666666666,1,0.23764534462005169,0.042689567454947834,2.833333333333333,0.036123434980473934,0.0,56.55610624607241,0.17920896556765678,0.4169306590172207,0
1022,Node_1022,21.52310619031206,79.42476303530488,distribution,residential,33,12.003048571192856,25,urban,17,average,high,0.7063513824588741,0.14799185535182674,1.0,0.3774632065319794,0.00018931205823091208,0.5221110549029736,0.9439239158973131,0.017135697209472396,0.08454859958995009,12,0.7063513824588741,0.20951561717206107,1.0,0.6225367934680206,4,1,0.7083333333333334,1,0.625,0.08454859958995009,17.708333333333336,0.1484068954968766,0.15476190476190477,99.383446332282,0.47287270689123795,0.6367798779362528,1
1023,Node_1023,21.34428080972819,79.44160272218087,distribution,residential,11,52.680566708932,30,suburban,25,poor,critical,0.738176299780233,0.18524671331544548,1.0,0.32872643650244715,-0.00048222911964771706,0.5253983305140708,0.9159235694807308,0.02693058402340289,0.1292130758358559,37,0.738176299780233,0.25095151716341907,1.0,0.6712735634975528,3,0,1.0,2,0.75,0.1292130758358559,30.0,0.25095151716341907,0.2976190476190476,142.78815969090266,0.7704954518553714,0.747323248767205,1
1024,Node_1024,21.24258823001444,78.94226586179359,distribution,residential,132,19.06328725070729,27,suburban,20,average,high,0.6890711333916192,0.16019171248054112,1.0,0.3061363094252668,0.00012905270643503132,0.5200376697852572,0.8654960519133051,0.016753990945255294,0.14704046096702328,12,0.6890711333916192,0.23247451858497903,1.0,0.6938636905747332,6,1,0.8333333333333334,2,0.675,0.14704046096702328,22.5,0.19372876548748252,0.19047619047619047,118.53478508770108,0.6041919478002153,0.7165802579064338,1
1025,Node_1025,21.11857664564685,78.86643462266414,distribution,residential,132,101.59289954644684,27,suburban,9,average,medium,0.4929446591600075,0.10165142319790554,0.9039356177867965,0.2567727859903515,5.4839686376266026e-05,0.5195578360697737,0.8483500011265456,0.01443187682642189,0.04631885547607036,3,0.4929446591600075,0.20621222909462733,0.9039356177867965,0.6471628317964451,3,1,0.375,2,0.5515422307449284,0.04186926323993901,10.125,0.07732958591048525,0.005952380952380952,75.65864085547611,0.31019356024172606,0.5397430124601912,0
1026,Node_1026,21.557349048305174,78.91415154395443,distribution,residential,11,123.94825491925182,32,urban,19,poor,high,0.6911591005699881,0.17258892533296982,1.0,0.27203464538376776,-0.00016861374289070527,0.5258904845446634,0.8967616129657204,0.025100031827176298,0.10915511694539473,30,0.6911591005699881,0.24970904019291426,1.0,0.7279653546162322,5,0,0.7916666666666666,2,0.8,0.10915511694539473,25.333333333333332,0.1976863234860571,0.17857142857142858,137.78208291796736,0.7361691726250011,0.7117553140817724,1
1027,Node_1027,21.636257007403753,79.03536211063884,distribution,residential,33,96.96297347857085,34,rural,15,poor,high,0.6783627888296968,0.14788346700339827,1.0,0.3410240258030501,-6.852217854192756e-05,0.5260291613589759,0.9201616157709606,0.023331740347148362,0.12030301614136946,29,0.6783627888296968,0.21800023739257168,1.0,0.6589759741969499,3,0,0.625,2,0.85,0.12030301614136946,21.25,0.13625014837035732,0.13690476190476192,144.8110305431288,0.7843661200192911,0.7012059505495192,0
1028,Node_1028,21.25386228530511,79.0889794909406,distribution,industrial,132,27.999557044415646,12,urban,1,average,low,0.43200685821968365,0.1505752477878461,0.7312323147265493,0.15890135237936906,-0.0017950341570995944,0.5234556518331015,0.8959509455653557,0.014016670348710297,0.05411707502027969,4,0.43200685821968365,0.3485474741324634,0.7312323147265493,0.5723309623471802,4,1,0.041666666666666664,0,0.16041020943010414,0.03957215403330944,0.5,0.014522811422185974,0.0,49.44363886193541,0.1304393296793853,0.38359277406336967,0
1029,Node_1029,21.117060210881736,78.59002994714969,distribution,residential,132,112.76799460622803,23,urban,11,average,high,0.6522662309647037,0.1546202495332877,1.0,0.3149644413070417,-1.2526303896952638e-05,0.52256975784946,0.8645845440735865,0.01472868739013627,0.06063070498002339,10,0.6522662309647037,0.23705046366441596,1.0,0.6850355586929583,7,1,0.4583333333333333,1,0.575,0.06063070498002339,10.541666666666666,0.10864812917952398,0.10714285714285714,85.28944794011781,0.37623125566592125,0.5746526080917578,0
1030,Node_1030,20.758570558489154,79.53496728549689,distribution,residential,132,89.60010143962998,17,suburban,1,good,low,0.3554949319032197,0.07460306631866387,0.5857003620641004,0.1807795162750151,9.721448499897874e-05,0.5221861329596593,0.8814003600144682,0.0132898793277389,0.049751393285240496,2,0.3554949319032197,0.20985631514617117,0.5857003620641004,0.40492084578908527,6,2,0.041666666666666664,1,0.14579408850185777,0.02913940906035881,0.7083333333333333,0.008744013131090465,0.0,41.89578336825588,0.07868427137359521,0.34303838123840474,0
1031,Node_1031,21.097718075262662,79.52868928710613,distribution,residential,33,66.17577489706127,15,rural,7,good,medium,0.529849054566233,0.13232634411036573,1.0,0.209908369957923,0.00010783956604377126,0.5187586906495831,0.8660479053943881,0.010643799575057074,0.04762065081371794,1,0.529849054566233,0.249743003647883,1.0,0.790091630042077,5,2,0.2916666666666667,0,0.375,0.04762065081371794,4.375,0.07284170939729921,0.023809523809523808,65.27147411557608,0.2389695654652418,0.49834815191849297,0
1032,Node_1032,21.20258947691885,79.16989058474768,transmission,industrial,400,329.5775364037768,9,rural,2,good,low,0.3240879221802186,0.1110743002397292,0.5030562529831625,0.12682975683192288,-0.0014069666479573418,0.5214416711146886,0.8498373607302354,0.011849647793113911,0.03845015409442863,0,0.3240879221802186,0.3427278522589034,0.5030562529831625,0.3762264961512396,6,2,0.08333333333333333,0,0.056939758574728404,0.01934259044536847,0.75,0.028560654354908614,0.0,38.27573142193114,0.05386185662162828,0.2924955459445756,0
1033,Node_1033,20.958358703470264,79.16599145496049,distribution,industrial,33,100.97194776302398,13,suburban,9,average,low,0.38988595616451893,0.13423093590298965,0.6483492846201898,0.14902562936909194,-0.0017101909217316087,0.5248358581356302,0.8659217192780782,0.015515035264436226,0.06529329433313313,4,0.38988595616451893,0.3442816790371125,0.6483492846201898,0.4993236552510979,4,1,0.375,0,0.13661595833194137,0.04233286067138236,4.875,0.1291056296389172,0.0,55.78684160638311,0.17393417774043338,0.4218813504701431,0
1034,Node_1034,21.222204693435394,79.29457920990305,distribution,industrial,33,69.7050720317877,12,suburban,5,good,low,0.3162802559518273,0.1126842563640872,0.5539643499654823,0.12124709791459658,-0.0013666159172152873,0.5230353052219333,0.903427756449646,0.012654194515906537,0.04760374331870384,1,0.3162802559518273,0.3562786420111159,0.5539643499654823,0.4327172520508857,4,2,0.20833333333333334,0,0.0920629503098038,0.026370776723469443,2.5,0.07422471708564915,0.0,40.597004122474544,0.0697786430599569,0.3517008102603399,0
1035,Node_1035,21.090603333345072,79.57700352523266,distribution,residential,132,69.33837343008074,25,urban,17,poor,medium,0.581351809610026,0.14854881259973735,0.9497618691193493,0.2254025139808039,-0.0003015250498623623,0.5223632207618157,0.8699821499293938,0.023176918670797027,0.07362556945979061,24,0.581351809610026,0.2555226536178341,0.9497618691193493,0.7243593551385454,4,0,0.7083333333333334,1,0.563779755020675,0.06992675846510721,17.708333333333336,0.18099521297929916,0.05952380952380952,97.79105993283069,0.4619538371516196,0.620440279347608,1
1036,Node_1036,21.25504631037578,79.19770159639059,distribution,industrial,11,75.59859265867776,5,urban,9,average,low,0.4312099109039745,0.14769136529531982,0.720163439873244,0.16333868450325906,-0.0018904854217851915,0.5237025790839596,0.8917702579971117,0.015540191113384153,0.06196756459212143,7,0.4312099109039745,0.34250377613522154,0.720163439873244,0.556824755369985,3,1,0.375,0,0.06482942251625795,0.04462677447722961,1.875,0.12843891605070806,0.0,50.4268263740539,0.13718097001124213,0.3971933747798496,0
1037,Node_1037,20.720373523249982,79.42086594982709,distribution,industrial,33,133.8397643807158,18,urban,7,poor,medium,0.4739816486531214,0.16780162521191816,0.7776835156886186,0.17290908318676845,-0.0019978793088639823,0.5221645458495137,0.9402217604343047,0.022119095484891955,0.06889686810243167,24,0.4739816486531214,0.35402482704534993,0.7776835156886186,0.6047744325018501,5,0,0.2916666666666667,1,0.2721562427582145,0.05357995860583411,5.25,0.10325724122156041,0.0,72.21186822855161,0.28655930831114024,0.4795120778617278,0
1038,Node_1038,20.764328028820128,78.84672473854495,distribution,industrial,11,18.8829385227245,11,rural,10,good,low,0.32886410296695345,0.11332553247411264,0.5660808219386816,0.1243043316643093,-0.0014035274331606615,0.5207393182401965,0.9145615398442126,0.011795884199065304,0.03416792613320916,0,0.32886410296695345,0.3445957976438149,0.5660808219386816,0.44177649027437227,5,2,0.4166666666666667,0,0.08812306166586267,0.0193418077094272,4.583333333333334,0.14358158235158955,0.0,43.52264611802339,0.08983954276693894,0.3693500419539121,0
1039,Node_1039,20.98969384325237,79.43344210384083,distribution,residential,132,94.88834276784564,11,urban,3,poor,low,0.42042707152968745,0.0903307332360278,0.7761467555905698,0.21644014074937062,0.00015801922951168867,0.5286303737788485,0.8925127956154418,0.021243936478267406,0.07810560632026171,23,0.42042707152968745,0.21485419112802828,0.7761467555905698,0.5597066148411991,5,0,0.125,0,0.1656610412087861,0.06062141293890543,1.375,0.026856773891003535,0.0,60.062517720648614,0.20325215643991804,0.40201909162669625,0
1040,Node_1040,21.241304215286103,79.31094076777163,distribution,residential,33,21.828614594276054,28,rural,10,average,medium,0.5864044405894396,0.12335534356243326,0.9589741626639439,0.3078735223631965,0.00011963696779152322,0.5241410108986428,0.8954201415668064,0.01470274633748049,0.047474056494700996,5,0.5864044405894396,0.21035845683566584,0.9589741626639439,0.6511006403007473,5,1,0.4166666666666667,2,0.6437420112599086,0.04552639357526665,11.666666666666668,0.08764935701486078,0.023809523809523808,86.7608560944942,0.38632058698461624,0.5694252547847822,0
1041,Node_1041,20.851938918210397,78.83920617877438,distribution,residential,33,100.39322756972825,28,urban,13,poor,high,0.5855218223571018,0.13597671366547104,0.9351200411953399,0.23342376571828272,-2.8431861356286887e-05,0.5203027022201058,0.9038990934426449,0.01990820878025889,0.08789773700303735,13,0.5855218223571018,0.23223127856584352,0.9351200411953399,0.7016962754770572,4,0,0.5416666666666666,2,0.6121146440116219,0.08219493544725744,15.166666666666666,0.12579194255649856,0.041666666666666664,114.42439654697132,0.5760073331420439,0.6145323702240904,1
1042,Node_1042,21.485859018276248,78.73756144743044,distribution,residential,132,149.40925522553883,7,suburban,11,good,low,0.4319140832540266,0.08856205600398029,0.7688689784603592,0.2230166871520644,6.220734534347919e-05,0.5234419850141501,0.8600987425986246,0.012406944646465138,0.04431593440675823,1,0.4319140832540266,0.2050450642676292,0.7688689784603592,0.5458522913082948,7,2,0.4583333333333333,0,0.10345291355676835,0.03407314721684049,3.208333333333333,0.09397898778933005,0.0,45.70143605734677,0.1047793359890239,0.40135433336139376,0
1043,Node_1043,20.71671331078599,78.92161800144602,generation,industrial,132,232.7779671355181,13,urban,11,average,medium,0.47760358173938855,0.17266860821963692,0.8679089152045386,0.16232562145149323,-0.0019749428935258843,0.523108205207796,0.9144735900222599,0.014545787709119776,0.05704760281429738,4,0.47760358173938855,0.3615304685537039,0.8679089152045386,0.7055832937530454,4,1,0.4583333333333333,0,0.2448114126547437,0.04951212307357623,5.958333333333333,0.16570146475378095,0.005952380952380952,70.09821665908738,0.27206616382694215,0.49666969555240664,0
1044,Node_1044,21.329659725008835,78.99405210533502,distribution,residential,132,10.488846204415834,24,suburban,15,average,high,0.693415207063418,0.17230258205871832,1.0,0.2994087492979353,-0.00011939399411757115,0.5199381468483321,0.8835950323648055,0.022136007944961004,0.12026873310977332,19,0.693415207063418,0.24848363840298873,1.0,0.7005912507020646,3,1,0.625,1,0.6,0.12026873310977332,15.0,0.15530227400186797,0.21428571428571427,107.23592046013381,0.5267165114887156,0.6514049958911529,1
1045,Node_1045,21.187128859269805,79.38216772604363,generation,industrial,132,109.1050999599487,17,suburban,7,average,medium,0.5233775468762426,0.1981509228580359,1.0,0.172824476154553,-0.002350668661112174,0.5183313545903089,0.914252542275673,0.0156380970127504,0.06717842955822931,10,0.5233775468762426,0.37859962744114994,1.0,0.827175523845447,3,1,0.2916666666666667,1,0.425,0.06717842955822931,4.958333333333334,0.11042489133700208,0.02976190476190476,81.68173834795047,0.3514934714768449,0.5431732593278328,0
1046,Node_1046,21.428721652940897,79.26099070946603,distribution,residential,11,141.93339106278876,8,suburban,9,good,low,0.3612458469355455,0.07072949886343069,0.6145109691305519,0.19944448164847997,8.412246401735222e-05,0.5228882975439999,0.8765132036014904,0.012307405638193861,0.0417763203686673,1,0.3612458469355455,0.19579270923311454,0.6145109691305519,0.415066487482072,6,2,0.375,0,0.07552474623635402,0.025672007116458156,3.0,0.07342226596241795,0.0,39.391249393234546,0.06151087662397328,0.3446945102293433,0
1047,Node_1047,21.387870857699582,78.7807514553547,distribution,residential,11,19.846309575821543,10,rural,7,average,low,0.513827301156143,0.10133551942460403,0.8138350511313568,0.28750791349713134,0.00011161530824565759,0.5201833992059515,0.8633353818357996,0.014449959362998947,0.05193066716232569,5,0.513827301156143,0.19721669514231374,0.8138350511313568,0.5263271376342255,7,1,0.2916666666666667,0,0.16558187261249452,0.042262997165336796,2.916666666666667,0.05752153608317485,0.0,55.59670779656875,0.17263044498864918,0.4106692226265384,0
1048,Node_1048,21.335140864676212,78.9811401278174,distribution,industrial,11,54.18383693998044,26,suburban,22,poor,high,0.5211917359936254,0.20026561404495724,1.0,0.15458826567504247,-0.0021707958534448245,0.5225778261240709,0.8891730515761883,0.021560254142300152,0.0802222646461516,16,0.5211917359936254,0.3842448296274924,1.0,0.8454117343249575,6,0,0.9166666666666666,2,0.65,0.0802222646461516,23.833333333333332,0.3522244271585347,0.03571428571428571,120.55103172542147,0.6180171942402742,0.6964384236990011,1
1049,Node_1049,21.219531543822193,78.90964951804236,transmission,industrial,220,288.347814501062,13,urban,4,good,low,0.43242231618980737,0.1567266333404987,0.7467726553306675,0.1605667895320617,-0.0018965949452500164,0.5212549384995788,0.9253681838079214,0.012327287346396158,0.044046450941810804,4,0.43242231618980737,0.362437980267709,0.7467726553306675,0.5862058657986058,4,2,0.16666666666666666,0,0.1812425545936252,0.032892685127708036,2.1666666666666665,0.060406330044618164,0.0,53.98240188475316,0.16156127485689983,0.40699152502914754,0
1050,Node_1050,21.090187531612145,79.09150077559163,distribution,residential,11,109.77260108391845,23,rural,12,poor,high,0.6402600764232647,0.15921641257387165,1.0,0.28139898904448385,0.00041681503278698657,0.5239689221229261,0.8508825256456718,0.024988051462527968,0.08288097945000661,39,0.6402600764232647,0.24867420250394331,1.0,0.7186010109555161,3,0,0.5,1,0.575,0.08288097945000661,11.5,0.12433710125197166,0.1130952380952381,102.8191486125828,0.49643105031569845,0.5992869058876549,0
1051,Node_1051,21.483615590810114,78.6516019899398,distribution,residential,33,26.673206226145695,16,urban,7,good,medium,0.46183444997794576,0.11060722140635527,0.7479567816100793,0.17541031009438454,3.228838718454327e-05,0.5190384075940415,0.8925923520851551,0.01098620243118669,0.040775105618609406,1,0.46183444997794576,0.23949487076324946,0.7479567816100793,0.5725464715156947,5,2,0.2916666666666667,1,0.22377573886260313,0.03049801676830615,4.666666666666667,0.06985267063928109,0.0,51.13674720072795,0.14204884192635464,0.4215130405637945,0
1052,Node_1052,21.38710042827663,79.34137347174962,transmission,industrial,400,251.64109204745907,32,rural,22,poor,high,0.5863130319452158,0.2212500912204277,1.0,0.13300571886680185,-0.002708518818575931,0.5204708649871369,0.8840790513899983,0.022611171358000687,0.06752419148648728,28,0.5863130319452158,0.37735766017126626,1.0,0.8669942811331981,3,0,0.9166666666666666,2,0.8,0.06752419148648728,29.333333333333332,0.34591118849032737,0.11904761904761904,150.58499123636594,0.8239577195913901,0.7185172931608204,1
1053,Node_1053,21.27651542119943,79.18440796256587,distribution,residential,132,100.56313606468815,28,urban,9,average,high,0.6888343673863547,0.1514880060752448,1.0,0.3654733539397077,7.75448125154363e-05,0.5234774725095954,0.9328620791006013,0.017754092469429866,0.1278178667680227,8,0.6888343673863547,0.21991903036285015,1.0,0.6345266460602923,5,1,0.375,2,0.7,0.1278178667680227,10.5,0.0824696363860688,0.14285714285714285,106.67427555201749,0.5228653560193174,0.6370053491607631,1
1054,Node_1054,20.96197805087621,79.41840033065648,distribution,residential,11,83.22578684608213,21,suburban,16,poor,critical,0.7200162302411508,0.1870856817926107,1.0,0.2460790987176347,-8.232769137200081e-05,0.5244712659086209,0.8681905535428696,0.024337374291307556,0.09565067300856936,28,0.7200162302411508,0.25983500662887093,1.0,0.7539209012823653,4,0,0.6666666666666666,1,0.525,0.09565067300856936,14.0,0.17322333775258061,0.26785714285714285,105.48667519215786,0.5147220726827483,0.6246417757015028,1
1055,Node_1055,20.78143160584428,79.02373244154725,distribution,residential,33,21.85811405538419,7,rural,3,good,low,0.5106373596769906,0.10107283038972312,0.902106850265333,0.24197015712293696,0.00018880460663876983,0.5195177029461465,0.884102864620991,0.010859419155960375,0.037646024817845306,0,0.5106373596769906,0.19793426888974366,0.902106850265333,0.660136693142396,6,2,0.125,0,0.14241443462673697,0.03396073687343699,0.875,0.024741783611217958,0.005952380952380952,44.36453382152904,0.09561230129660991,0.385270723149931,0
1056,Node_1056,21.450422441540407,79.0557703616133,distribution,residential,33,25.309550669696222,27,rural,13,average,high,0.7252618150590457,0.1704999581813198,1.0,0.26513072232067747,0.00015690579283957976,0.5263096980128749,0.8844015843458652,0.017624550025441714,0.1135201090954106,18,0.7252618150590457,0.235087136195503,1.0,0.7348692776793225,6,1,0.5416666666666666,2,0.675,0.1135201090954106,14.624999999999998,0.1273388654392308,0.25595238095238093,113.44167046566015,0.5692688568053585,0.6481526459273488,1
1057,Node_1057,21.09835466194857,78.62494687662355,distribution,residential,33,56.88253865861303,9,urban,7,good,low,0.4367122162230532,0.09329183474362952,0.804557810448924,0.22410676244146102,8.926106237082705e-05,0.5265741444894326,0.9591662710716435,0.01194711437749486,0.043743771118286895,1,0.4367122162230532,0.2136226504672126,0.804557810448924,0.580451048007463,6,2,0.2916666666666667,0,0.14564548582973252,0.03519439271170779,2.625,0.06230660638627034,0.0,45.55405966331067,0.10376878751302,0.3987892712021391,0
1058,Node_1058,21.462213424129498,78.6084486184235,distribution,industrial,11,11.539776149864371,22,suburban,15,average,medium,0.5203230624265347,0.18484814101737565,0.8705275190690572,0.1835183069295366,-0.0022645814264955736,0.5247964892279822,0.8932835394863687,0.013913139603362011,0.06802249684653577,2,0.5203230624265347,0.35525579992463757,0.8705275190690572,0.6870092121395206,7,1,0.625,1,0.4167999888010903,0.05921545542069755,13.75,0.22203487495289848,0.017857142857142856,81.62986169016804,0.35113775726762514,0.5786351220688861,0
1059,Node_1059,21.115448923331623,79.34027943752957,generation,industrial,220,117.39575021284223,18,urban,7,poor,medium,0.42112642093000874,0.15566554164267832,0.7132121719821329,0.1273155036104207,-0.0019440426473613661,0.5220967875491435,0.845161152059111,0.02099688886939626,0.07366007680308918,24,0.42112642093000874,0.3696400042032644,0.7132121719821329,0.5858966683717122,5,0,0.2916666666666667,1,0.2289022210185622,0.05253526336510196,5.25,0.1078116678926188,0.0,75.29515602309816,0.30770117300554434,0.4660753030251364,0
1060,Node_1060,21.35746717698568,79.52535300632577,distribution,residential,11,61.28874585921314,23,rural,16,average,high,0.6080347026095707,0.15284233205120407,1.0,0.3126935122226991,8.45487436510642e-05,0.5212909730234833,0.9072121175530932,0.014960537079480111,0.09108794673688317,9,0.6080347026095707,0.25137065372186956,1.0,0.687306487777301,6,1,0.6666666666666666,1,0.575,0.09108794673688317,15.333333333333332,0.1675804358145797,0.07738095238095238,100.23089317504636,0.47868358400660593,0.6308292746612397,1
1061,Node_1061,20.91031740996685,78.75880360771282,transmission,industrial,400,470.83955567994366,30,suburban,15,poor,critical,0.6629259636270296,0.2388966848858695,1.0,0.13351079176556416,-0.0030198208887094367,0.5244526931850595,0.8807668467311316,0.022872332109466438,0.10236663132057999,28,0.6629259636270296,0.36036652300097954,1.0,0.8664892082344359,3,0,0.625,2,0.75,0.10236663132057999,18.75,0.22522907687561222,0.25,149.89458413955688,0.8192236518048506,0.6874073373549883,1
1062,Node_1062,21.18407723954483,78.76649326163655,distribution,residential,33,10.443423979376046,27,rural,26,average,high,0.6755546759915793,0.16107898250907512,1.0,0.29687993466160423,0.00020512092319746088,0.5176557458315083,0.9203828522656684,0.016144125372486978,0.09077958377684917,10,0.6755546759915793,0.23843924081112,1.0,0.7031200653383958,6,1,1.0,2,0.675,0.09077958377684917,27.0,0.23843924081112,0.1488095238095238,110.04594577198618,0.5459846365843071,0.7003980714009511,0
1063,Node_1063,21.386755915062373,79.26360022141955,distribution,residential,11,114.41343417066167,18,urban,5,poor,low,0.4074587499339491,0.08110875973598862,0.6548614385297329,0.22664151881238306,9.471923965379179e-05,0.5197980061627833,0.9198170336674585,0.020971200836350956,0.07387849840748321,23,0.4074587499339491,0.19905956293630644,0.6548614385297329,0.42821991971734985,4,0,0.20833333333333334,1,0.192979576652954,0.04838017974354104,3.75,0.04147074227839718,0.0,62.94930064923939,0.2230466025458994,0.41064637192886483,0
